text,label
@BBCBreaking #news - Patients dying as #ambulances face crippling delays in @England @LAS_HART #Immigrants Why come here? Don't it ain't good!  #سويسرا_الكاميرون #المنتخب_السعودي #FIFAWorldCup #지구에서년지성아_환영해 @hackneywick @SuellaBraverman https://t.co/Lm0adHYTP0,0
@BigCcxxc @slingboy254 @FabrizioRomano @Cristiano You keep capping this shit on every tweet💔so with your full brain working you expect him to come to a club the first year and start speaking about the club?Some Man U fan just st**pid,0
@Founda__ @KudusMohammedGH @m_holdbrook @neymarjr @Thiago6 Can you go back to school?,0
@Founda__ @KudusMohammedGH @m_holdbrook @neymarjr @Thiago6 Can you go back to school?,0
@ochocinco @mbatshuayi Please stop embarrassing us!!! We love this game. Why do you have to be the ugly American?  It's called football or futbol everywhere but in the States.  Please Chad OCHO CINCO STFU!!,0
"@GaryLineker It’s about time footballers stop the political shit it’s getting boring  None of them give a toss off the pitch, if they did they would not be in the Middle East so stop bringing it to the games  Twats",0
@RenegadeStarr @matt_millgate @widamilan @Bob_cart124 @DFB_Team @JamalMusiala @IlkayGuendogan @ToniRuediger Loooool you speak in the weirdest way ever it’s mad. “Ain’t no fun when the rabbits got the gun” who says shit like that 😭,0
"@sessionsDH @TourCNTower @CanadaSoccerEN ""and bread"" 🤣🤣  It doesn't take a genius to know that Canada will not do well at the World Cup, but that doesn't mean you actively root against your own country.  That's just toxic.",0
"@USMNT is it true that #USMNT HC Gregg Berhalter wears his black and white shirt that says ""States"" on it versus a shirt with US colors reading ""United States"" as a political statement? I'm just trying to fact check what I've read in the media.",0
@AFC202203 @CanadaSoccerEN @GatoradeCanada Your mother owes me a drink. Tell her I want a double Jack and coke next time you see her,0
@TimAllmanWriter @Bob_cart124 @AlexScott Can’t be backward as even Christian pastors admit it makes@more sense reading Quran - https://t.co/5i6Nyc4syn,0
@Mr_Stieven_Z @BelRedDevils Canada was much better finishing in qualifying. Today they were nervous and shit the bed in the box. You guys were extremely fortunate today but obviously you will be better going forward.,0
"Hazard kills me 😂😂😂, love the guy.",0
@DFB_Team_EN @ToniRuediger Karma is a bitch.,0
@USMNT Riiight. The majority of players weren’t alive before 1990s...let’s focus on a bunch of dead guys,0
"@ToniRuediger @DFB_Team fuck you black, islam not lgbt, ideot is you black",1
@abdz55408241 @AlexScott I’m sorry but how is standing up for gay rights forcing you to make a comment?,0
@KevinDeBruyne The lad doesn’t know how big the dad is . Maestro,0
"@AbodMadrid971 @h_mansour89 @Bob_cart124 @AlexScott So let me gets this straight, in your head you think English men have killed 1 million people . So this justifies killing migrant workers, that are building a stadium for a football tournament. How does that work out?",0
@GaryLineker Lad just look at the opening game bbc coverage it was pure death,0
@City_Xtra @ManCity @KevinDeBruyne @BelRedDevils He was ass today  And yes I'm a city fan,0
"@MehdiTaremi9 You piece of shit, you don’t need political knowledge to acknowledge innocent people who are getting killed. I used to be one of your biggest fans and I’m ashamed for that. I hope your football ends this year and hopefully in this world cup. #MahsaAmini",0
@studzle @RBerg366 @CanadaSoccerEN People got nothing better than to find blame. It was a great save. Yes the placement could have been better but then the kicker is most likely taking power away from the shot and if the keeper still guesses right on a less powerful shot then it is sn easier save.,0
@KMillz_00 @CanadaSoccerEN You played really good keep your head up laxer focus and kill Croatia,0
"@MMr01518388 @CloudyBen26 @RachyAVFC @AlexScott @kelvmackenzie @GBNEWS @danwootton It's not political, it's about human rights. The world cup is a coming together of footballing nations for everyone. Can't just choose that gay folk aren't part of 'everyone' and expect people not to kick off about it. BLM= no room for  racism and personally got no issues with it",0
https://t.co/9Op8o2fP75 @AlexiLalas it is my personal opinion that Amy Winehouse still make a better album today than this dog shit. All new material too,0
@AlphonsoDavies dis is why u lost your bitch u selfish fuck,0
@GaryLineker will you be talking about the gun violence in the next World Cup in the USA? Highly recommend if you could cut the open ceremony and discuss these points. Innocent children are dying in school,0
"@Zadie69504222 @MajuncheB @NavasKeylor @fifaworldcup_es Hey dude seriously, go do something else with your life man, it's just a game.  I'm not sure if you think I'm over here mad about it but I'm actually laughing my ass off picturing you all worked up over a game dude.  Relax, take a deep breath and move on 😉",0
. @KevinDeBruyne your wife cheated on you with a GOALKEEPER. You’re a cuck and beating Canada won’t change that,0
@albuaina1n @JamalMusiala did you know that is legal to be gay in japan? ☠️,0
@KevinDeBruyne The most beautiful father 🫂❤️‍🩹 https://t.co/psEDnOHP31,0
@capalatriste0 @3528Ahyan2007 @premierleague @Laporte Bro probably wasn't even alive before they died💀,0
@USMNT unfortunate he was killed by the US installed and backed dictatorship in Haiti.,0
"@SnowFake3 @GaryLineker I literally shit in a bag. I know exactly how Gary feels. Of all people, I think I can make a light hearted joke about it.",0
@IFLTV @DerekWarChisora @Tyson_Fury @Cristiano @piersmorgan @Umar_iFL I'll tell you what I want . I want you and that circus performer Fury off my twitter feed and off my TV.  Take whatever ridiculous amount of money you've got from this bullshit fight and suck your own big black cock!!!!,0
"@AlexScott Can we just concentrate on the footy and not all the bloody gay crap that no one else is interested in.. If your gay great, if your a baboon great, im not bothered, but let me just enjoy the footy in a corrupt country which torture people and chop off heads,",1
@MehdiTaremi9 porto fans I was a huge fan of Taremi untill i found he backs the dictator  @khamenei_ir. Iran regime is killing children everyday and when Taremi was asked what he thinks about this he says he is not political to talk about it. now thats fair except that he has been. https://t.co/2rO3N6NESB,0
@seanfleming65 @richardscott187 @CanadaSoccerEN @coachherdman wow... i did not know that Jim is your father. i guess the love of soccer truly does run in the family! my condolences!,0
@ToniRuediger @DFB_Team This is what happens when you focus more on LGBT rather than football.true muslim Never support LGBT.,1
"@Grinch32311889 @foreverboleyn__ @Ailis193 @AlexScott “I actually read the original response 3-4 times and still didn't see an actual valid point “ - that’s because you’re a divvy cunt!  Do your homework if you are going to stand up for something, otherwise your feet might have trod on paths that it shouldn’t have.  Hypocritical.",0
@kacakayy @mbatshuayi Get me one news that a member of LGBTQ was killed in Qatar. Everyone has rights in Qatar and Middle East. I’ve seen gays &amp; trans people working in the Middle East. They are just trying to push a narrative for the country to support it. The country doesn’t support it.,0
This wins twitter today as the fucking thickest comment anybody has made..twunt wooton all over it and a numbnuts bell end parroting it!!,0
"@alikarimi_ak8 IRGC destroying people's property, killing empty handed people (kids included) and they write on their walls: ""we will return, surely"" .  Help put an end to this, more will die as we hesitate. Help make #R2PforIran trending, for the IRGC are fully armored.  #IranRevoIution2022",0
@JamesRusik @USMNT You mean queer rugby and queer cricket?,0
@Ailis193 @Josphjones2 @AlexScott Nobody speaking out about Beckam though. It does pose the question why Alex and not David (who essentially branded himself as a gay ambassador and remained silent) I wonder why the pile on? What could it be?,0
"@CanadaSoccerEN @FIFAWorldCup @TSN_Sports @CTV @RDSca It was a pleasant surprise to see Canada almost outclassed No. 2 ranked Belgium team. Had that penalty shot not missed, result would have been different. Nonetheless, very well played Canada...you have made us proud today...all the best for the next matches!",0
"@PierrePoilievre @CanadaSoccerEN Shut it, Skippy. The only thing you know about soccer is there's a ball involved, and all you know about balls is that yours are in your wife's purse.",0
@d_cyberguy @KBYB12 @ESPNUK @Cristiano And same guys couldn’t do more with the world greatest goal scorer....I smell jealousy and disparity,0
@PoettwrthYbn @KudusMohammedGH @neymarjr @Thiago6 @guardian_sport Masa ebi ur head wey die or what? Eei can’t you read before you say anything u just dey talk anyhow Jon !!,0
@PoettwrthYbn @KudusMohammedGH @neymarjr @Thiago6 @guardian_sport Masa ebi ur head wey die or what? Eei can’t you read before you say anything u just dey talk anyhow Jon !!,0
"@AlexiLalas @FOXSoccer Well, they looked better than our @USMNT did, so I would root for them.",0
"@AlexiLalas @FOXSoccer Well, they looked better than our @USMNT did, so I would root for them.",0
@NolesNick87 @JohnSmi61320229 @ClayTravis @AlexiLalas Don't let this guy forget to mention that while it may be our best team ever compared to the rest of the world it's still average. Buy they're all young so idk why people want to crown them. None are killing it with their teams either so they 🤷🏿,0
@PiersUncensored @piersmorgan @Cristiano @TalkTV Suck your mum pussyhole,0
@fordnation is a crime boss and a coward. https://t.co/4WcJVgY7p2,0
I feel @Cristiano is like that x girlfriend who just can't go with out having a final swipe I.e the watch. Just go preferable abroad.@ManUtd till I die,0
@JackDunc1 @England They lost queer brain https://t.co/CoUqRzYcAf,1
"@RelayToxic @SadderWashFan @CoryHoward72 @USMNT @Visa Fuck knows what website, it was on the Google homepage, all I know shitty joke doesn’t mean shit 🤣",0
@joshcruddas @MarpsN @THEOILLUMINATI @CanadaSoccerEN Morocco was ass today you guys will beat them just gotta work on finishing lol ✌️,0
None of you speak on my man @AlphonsoDavies name. He is the only one that takes penalties for us because he is our franchise guy. That is it period. We wouldn’t be here without him. Period. Don’t say nothing about my boy man. He will win us the next game #YEGSFinest #YEGStandUp,0
@AlebardeB @giraltpablo @CanadaSoccerEN Respect ✊🏾 your spotlights please text me i work with upper class  influencers!I have got a job you definitely love too give a shot!No bs,0
@Sempre_Culer @ZAIBITA @JamalMusiala already got one. what’s wrong with gay people?,0
"@doan_ritsu @JFA @FIFAWorldCup Children beaten to death some brought to hospitals with anal bleeding raped by security forces — 17000 arrested and 400 killed, 155 cities involved. The Islamic Republic regime is slaughtering Iranians. @teammellifr should quit the games or refuse to play! https://t.co/a5TeVevRjo",0
"1. @PhilFoden , you reading this? You are currently a push over. That’s why Pep can bench and blackmail you as he wants despite being highly talented. You are the only one not starting for his county among the likes of Pedri, Gavi, Misiala, Belligham, Vinicius, Saka, Rice, etc.",0
"1. @PhilFoden , you reading this? You are currently a push over. That’s why Pep can bench and blackmail you as he wants despite being highly talented. You are the only one not starting for his county among the likes of Pedri, Gavi, Misiala, Belligham, Vinicius, Saka, Rice, etc.",0
@emmamced @AlexScott World Cup that’s not inclusive that’s disgusting people should never be treated as this. What I object to is having people ( Gary Neville Gary Lineker Alex Scott )who have photos with a murdering dictator ( Alex Scott )for money attend spend and earn money from a corrupt,0
@krmaksy_ @MaxzaFCB @mrofftogetbread @mbatshuayi Loves forbidden? That's all it says love.  Doesn't say homosexuals etc just says love. It's a word.  A lovely powerful word.,0
@ClarkeMary007 @CanadaSoccerEN @FIFAWorldCup Canada played great.They were always put pressure on the Belgium side.I think the refree should have called one more penalty shot for Canada. Clearly a hand ball on the replay.,0
"@Grinch32311889 @foreverboleyn__ @Ailis193 @AlexScott If a blind man said “excuse me, can you describe what this looks like please” - then i’d describe it.  I’m not describing anything to a blind mong talking about “go on then.... Describe the apple for me, &amp; i’ll decide whether you’re right or wrong”.  Fucking divvy geezer.",0
